iso_code	Country	date	total_cases	new_cases	total_deaths	new_deaths	total_cases_per_million	new_cases_per_million	total_deaths_per_million	new_deaths_per_million	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cvd_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_100k	HDI	HealthExpenseperGDP	log_population
HUN	Hungary	26/03/2020	261.0	35.0	10.0	0.0	27.018	3.623	1.035	0.0	71.82	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	27/03/2020	300.0	39.0	10.0	0.0	31.055	4.037	1.035	0.0	74.47	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	28/03/2020	343.0	43.0	11.0	1.0	35.506	4.451	1.139	0.104	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	29/03/2020	408.0	65.0	13.0	2.0	42.234	6.729	1.346	0.207	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	30/03/2020	447.0	39.0	15.0	2.0	46.272	4.037	1.553	0.207	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	31/03/2020	492.0	45.0	16.0	1.0	50.93	4.658	1.656	0.104	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	01/04/2020	525.0	33.0	20.0	4.0	54.346	3.416	2.07	0.414	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	02/04/2020	585.0	60.0	21.0	1.0	60.557	6.211	2.174	0.104	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	03/04/2020	623.0	38.0	26.0	5.0	64.49	3.934	2.691	0.518	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	04/04/2020	678.0	55.0	32.0	6.0	70.184	5.693	3.313	0.621	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	05/04/2020	733.0	55.0	34.0	2.0	75.877	5.693	3.52	0.207	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	06/04/2020	744.0	11.0	38.0	4.0	77.016	1.139	3.934	0.414	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	07/04/2020	817.0	73.0	47.0	9.0	84.573	7.557	4.865	0.932	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	08/04/2020	895.0	78.0	58.0	11.0	92.647	8.074	6.004	1.139	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	09/04/2020	980.0	85.0	66.0	8.0	101.446	8.799	6.832	0.828	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	10/04/2020	1190.0	210.0	77.0	11.0	123.184	2.174	7.971	1.139	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	11/04/2020	1310.0	120.0	85.0	8.0	135.606	12.422	8.799	0.828	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	12/04/2020	1410.0	100.0	99.0	14.0	145.957	10.352	10.248	1.449	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	13/04/2020	1458.0	48.0	109.0	10.0	150.926	49.69	11.283	1.035	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	14/04/2020	1512.0	54.0	122.0	13.0	156.516	5.59	12.629	1.346	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	15/04/2020	1579.0	67.0	134.0	12.0	163.452	6.936	13.871	1.242	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	16/04/2020	1652.0	73.0	142.0	8.0	171.008	7.557	14.699	0.828	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	17/04/2020	1763.0	111.0	156.0	14.0	182.499	11.49	16.148	1.449	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	18/04/2020	1834.0	71.0	172.0	16.0	189.848	7.35	17.805	1.656	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	19/04/2020	1916.0	82.0	189.0	17.0	198.336	8.488	19.565	1.76	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	20/04/2020	1984.0	68.0	199.0	10.0	205.376	7.039	20.6	1.035	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	21/04/2020	2098.0	114.0	213.0	14.0	217.176	1.18	22.049	1.449	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	22/04/2020	2168.0	70.0	225.0	12.0	224.423	7.246	23.291	1.242	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	23/04/2020	2284.0	116.0	225.0	0.0	236.43	12.008	23.291	0.0	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	24/04/2020	2383.0	99.0	250.0	25.0	246.678	10.248	25.879	2.588	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	25/04/2020	2443.0	60.0	262.0	12.0	252.889	6.211	27.121	1.242	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	26/04/2020	2500.0	57.0	272.0	10.0	258.79	5.9	28.156	1.035	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	27/04/2020	2583.0	83.0	280.0	8.0	267.382	8.592	28.984	0.828	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	28/04/2020	2649.0	66.0	291.0	11.0	274.214	6.832	30.123	1.139	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	29/04/2020	2727.0	78.0	300.0	9.0	282.288	8.074	31.055	0.932	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	30/04/2020	2775.0	48.0	312.0	12.0	287.257	4.969	32.297	1.242	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	01/05/2020	2863.0	88.0	323.0	11.0	296.366	9.109	33.436	1.139	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	02/05/2020	2942.0	79.0	335.0	12.0	304.544	8.178	34.678	1.242	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	03/05/2020	2998.0	56.0	340.0	5.0	310.341	5.797	35.195	0.518	78.44	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	04/05/2020	3035.0	37.0	351.0	11.0	314.171	3.83	36.334	1.139	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	05/05/2020	3065.0	30.0	363.0	12.0	317.276	3.105	37.576	1.242	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	06/05/2020	3111.0	46.0	373.0	10.0	322.038	4.762	38.611	1.035	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	07/05/2020	3150.0	39.0	383.0	10.0	326.075	4.037	39.647	1.035	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	08/05/2020	3178.0	28.0	392.0	9.0	328.974	2.898	40.578	0.932	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	09/05/2020	3213.0	35.0	405.0	13.0	332.597	3.623	41.924	1.346	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	10/05/2020	3263.0	50.0	413.0	8.0	337.772	5.176	42.752	0.828	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	11/05/2020	3284.0	21.0	421.0	8.0	339.946	2.174	43.58	0.828	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	12/05/2020	3313.0	29.0	425.0	4.0	342.948	3.002	43.994	0.414	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	13/05/2020	3341.0	28.0	430.0	5.0	345.847	2.898	44.512	0.518	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	14/05/2020	3380.0	39.0	436.0	6.0	349.884	4.037	45.133	0.621	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	15/05/2020	3417.0	37.0	442.0	6.0	353.714	3.83	45.754	0.621	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	16/05/2020	3473.0	56.0	448.0	6.0	359.511	5.797	46.375	0.621	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	17/05/2020	3509.0	36.0	451.0	3.0	363.237	3.727	46.686	0.311	59.53	9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	18/05/2020	3535.0	26.0	462.0	11.0	365.929	2.691	47.824	1.139		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	19/05/2020	3556.0	21.0	467.0	5.0	368.103	2.174	48.342	0.518		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	20/05/2020	3598.0	42.0	470.0	3.0	372.45	4.348	48.652	0.311		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	21/05/2020	3641.0	43.0	473.0	3.0	376.901	4.451	48.963	0.311		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	22/05/2020	3678.0	37.0	476.0	3.0	380.732	3.83	49.274	0.311		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	23/05/2020	3713.0	35.0	482.0	6.0	384.355	3.623	49.895	0.621		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
HUN	Hungary	24/05/2020	3741.0	28.0	486.0	4.0	387.253	2.898	50.309	0.414		9660350.0	108.043	43.4	18.577	11.976	26777.561	0.5	278.296	7.55	26.8	34.8		7.02	0.845	6.593	16.084
IDN	Indonesia	12/03/2020	34.0	15.0	1.0	1.0	0.124	0.055	0.004	0.004	35.32	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	14/03/2020	69.0	35.0	4.0	3.0	0.252	0.128	0.015	0.011	35.32	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	15/03/2020	96.0	27.0	4.0	0.0	0.351	0.099	0.015	0.0	41.14	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	16/03/2020	117.0	21.0	5.0	1.0	0.428	0.077	0.018	0.004	45.11	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	17/03/2020	134.0	17.0	5.0	0.0	0.49	0.062	0.018	0.0	41.14	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	18/03/2020	172.0	38.0	5.0	0.0	0.629	0.139	0.018	0.0	41.14	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	19/03/2020	172.0	0.0	5.0	0.0	0.629	0.0	0.018	0.0	43.92	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	20/03/2020	227.0	55.0	19.0	14.0	0.83	0.201	0.069	0.051	43.92	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	21/03/2020	309.0	82.0	25.0	6.0	1.13	0.3	0.091	0.022	43.92	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	22/03/2020	450.0	141.0	38.0	13.0	1.645	0.515	0.139	0.048	43.92	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	23/03/2020	514.0	64.0	48.0	10.0	1.879	0.234	0.175	0.037	47.89	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	24/03/2020	579.0	65.0	49.0	1.0	2.117	0.238	0.179	0.004	47.89	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	25/03/2020	686.0	107.0	55.0	6.0	2.508	0.391	0.201	0.022	47.89	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	26/03/2020	790.0	104.0	58.0	3.0	2.888	0.38	0.212	0.011	51.06	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	27/03/2020	893.0	103.0	78.0	20.0	3.265	0.377	0.285	0.073	51.06	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	28/03/2020	1046.0	153.0	87.0	9.0	3.824	0.559	0.318	0.033	51.06	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	29/03/2020	1155.0	109.0	102.0	15.0	4.223	0.399	0.373	0.055	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	30/03/2020	1285.0	130.0	114.0	12.0	4.698	0.475	0.417	0.044	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	31/03/2020	1414.0	129.0	122.0	8.0	5.17	0.472	0.446	0.029	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	01/04/2020	1528.0	114.0	136.0	14.0	5.586	0.417	0.497	0.051	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	02/04/2020	1677.0	149.0	157.0	21.0	6.131	0.545	0.574	0.077	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	03/04/2020	1790.0	113.0	170.0	13.0	6.544	0.413	0.622	0.048	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	04/04/2020	1986.0	196.0	181.0	11.0	7.261	0.717	0.662	0.04	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	05/04/2020	2092.0	106.0	191.0	10.0	7.648	0.388	0.698	0.037	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	06/04/2020	2273.0	181.0	198.0	7.0	8.31	0.662	0.724	0.026	55.03	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	07/04/2020	2491.0	218.0	209.0	11.0	9.107	0.797	0.764	0.04	62.97	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	08/04/2020	2738.0	247.0	221.0	12.0	10.01	0.903	0.808	0.044	62.97	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	09/04/2020	2956.0	218.0	240.0	19.0	10.807	0.797	0.877	0.069	62.97	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	10/04/2020	3293.0	337.0	280.0	40.0	12.039	1.232	1.024	0.146	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	11/04/2020	3512.0	219.0	306.0	26.0	12.84	0.801	1.119	0.095	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	12/04/2020	3842.0	330.0	327.0	21.0	14.046	1.206	1.196	0.077	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	13/04/2020	4241.0	399.0	373.0	46.0	15.505	1.459	1.364	0.168	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	14/04/2020	4557.0	316.0	399.0	26.0	16.66	1.155	1.459	0.095	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	15/04/2020	4839.0	282.0	459.0	60.0	17.691	1.031	1.678	0.219	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	16/04/2020	5136.0	297.0	469.0	10.0	18.777	1.086	1.715	0.037	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	17/04/2020	5516.0	380.0	496.0	27.0	20.166	1.389	1.813	0.099	68.26	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	18/04/2020	5923.0	407.0	520.0	24.0	21.654	1.488	1.901	0.088	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	19/04/2020	6248.0	325.0	535.0	15.0	22.843	1.188	1.956	0.055	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	20/04/2020	6575.0	327.0	582.0	47.0	24.038	1.196	2.128	0.172	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	21/04/2020	6760.0	185.0	590.0	8.0	24.715	0.676	2.157	0.029	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	22/04/2020	7135.0	375.0	616.0	26.0	26.085	1.371	2.252	0.095	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	23/04/2020	7418.0	283.0	635.0	19.0	27.12	1.035	2.322	0.069	67.74	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	24/04/2020	7775.0	357.0	647.0	12.0	28.425	1.305	2.365	0.044	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	25/04/2020	8211.0	436.0	689.0	42.0	30.019	1.594	2.519	0.154	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	26/04/2020	8607.0	396.0	720.0	31.0	31.467	1.448	2.632	0.113	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	27/04/2020	8882.0	275.0	743.0	23.0	32.473	1.005	2.716	0.084	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	28/04/2020	9096.0	214.0	765.0	22.0	33.255	0.782	2.797	0.08	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	29/04/2020	9511.0	415.0	773.0	8.0	34.772	1.517	2.826	0.029	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	30/04/2020	9771.0	260.0	784.0	11.0	35.723	0.951	2.866	0.04	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	01/05/2020	10118.0	347.0	792.0	8.0	36.991	1.269	2.896	0.029	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	02/05/2020	10551.0	433.0	800.0	8.0	38.574	1.583	2.925	0.029	74.88	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	03/05/2020	10843.0	292.0	831.0	31.0	39.642	1.068	3.038	0.113	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	04/05/2020	11192.0	349.0	845.0	14.0	40.918	1.276	3.089	0.051	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	05/05/2020	11587.0	395.0	864.0	19.0	42.362	1.444	3.159	0.069	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	06/05/2020	12071.0	484.0	872.0	8.0	44.131	1.769	3.188	0.029	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	07/05/2020	12438.0	367.0	895.0	23.0	45.473	1.342	3.272	0.084	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	08/05/2020	12776.0	338.0	930.0	35.0	46.709	1.236	3.4	0.128	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	09/05/2020	13112.0	336.0	943.0	13.0	47.937	1.228	3.448	0.048	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
IDN	Indonesia	10/05/2020	13645.0	533.0	959.0	16.0	49.886	1.949	3.506	0.058	70.91	273523621.0	145.725	29.3	5.319	3.053	11188.743	5.7	34.286	6.32	2.8	76.1	64.204	1.04	0.707		19.427
