iso_code	date	total_cases	total_deaths	total_cases_per_million	total_deaths_per_million	new_cases	new_deaths	new_deaths_per_million	new_cases_per_million	stringency_index	hospital_beds_per_1k	health_expenditure(%ofGDP)	HealthExpenseperGDP	diabetes_prevalence	cvd_death_rate	total_smokers	gdp_per_capita	HDI	median_age	aged_65_older	population_density	population	log_population	Lineage	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
KOR	2020-03-31	10331.0	192.0	201.505	3.745	3564.0	148.0	2.895	69.513	78.83	12.27	7.6	8.102	6.8	8.6	27.0	35938.373	0.906	43.4	13.914	527.967	51269183.0	17.753	B.2	100.0	1299.0	100.0	4656.0	99.9	14258.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	236.3636	South Korea	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KOR	2020-04-30	10810.0	256.0	210.848	4.993	479.0	64.0	1.254	9.347	46.16	12.27	7.6	8.102	6.8	8.6	27.0	35938.373	0.906	43.4	13.914	527.967	51269183.0	17.753	B.2	100.0	1299.0	100.0	4656.0	99.9	14258.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-56.7568	South Korea	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KOR	2020-05-31	11190.0	266.0	218.26	5.188	380.0	10.0	0.197	7.415	46.16	12.27	7.6	8.102	6.8	8.6	27.0	35938.373	0.906	43.4	13.914	527.967	51269183.0	17.753	B.2	100.0	1299.0	100.0	4656.0	99.9	14258.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-84.375	South Korea	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ESP	2020-01-31	1.0	0.0	0.021	0.0	1.0	0.0	0.0	0.021	11.11	2.97	8.87	8.86	7.17	9.94	29.2	34272.36	0.893	45.5	19.436	93.105	46754783.0	17.66	A, B.1.5, B	100.0	1299.0	99.9857	4654.7857	100.0	14269.0	99.9571	3750.8929	100.0	2284.0	99.8893	2228.7857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9738	6995.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	99.8964	2218.1429	99.9548	9381.4405	99.881	2070.7262	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.619	912.3333	99.9643	3013.6786	0.0	Spain	1.0	0.0	0.0	1.0	0.0	0.0	1.0
ESP	2020-02-29	764.0	5.0	7.443	0.107	763.0	5.0	0.107	16.317	11.11	2.97	8.87	8.86	7.17	9.94	29.2	34272.36	0.893	45.5	19.436	93.105	46754783.0	17.66	A, B.1.5, B	100.0	1299.0	99.9857	4654.7857	100.0	14269.0	99.9571	3750.8929	100.0	2284.0	99.8893	2228.7857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9738	6995.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	99.8964	2218.1429	99.9548	9381.4405	99.881	2070.7262	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.619	912.3333	99.9643	3013.6786	0.0	Spain	1.0	0.0	0.0	1.0	0.0	0.0	1.0
ESP	2020-03-31	147607.0	13055.0	882.519	279.223	146843.0	13050.0	269.222	3140.707	77.64	2.97	8.87	8.86	7.17	9.94	29.2	34272.36	0.893	45.5	19.436	93.105	46754783.0	17.66	B.1.1, A.5, B.1.5	99.9798	1298.5938	99.9901	4655.5192	99.9894	14267.9339	99.9812	3752.3086	99.9969	2283.9158	99.9785	2231.3679	99.9957	600.9679	99.9927	1438.8791	99.9954	820.9388	100.0	1032.0	100.0	90.0	99.764	6976.4735	99.9823	4436.9074	99.9978	3987.89	99.9957	2534.8833	99.9938	2221.8214	99.9009	9376.354	99.9497	2072.6855	99.9198	549.4577	99.9931	1666.9168	99.9307	464.6643	99.9971	900.9536	100.0	340.0	99.7841	916.0953	99.9029	3011.6048	260900.0	Spain	0.0	0.0	1.0	1.0	0.0	0.0	1.0
ESP	2020-04-30	222045.0	26070.0	4749.14	557.59	74438.0	13015.0	266.204	1999.045	89.41	2.97	8.87	8.86	7.17	9.94	29.2	34272.36	0.893	45.5	19.436	93.105	46754783.0	17.66	B.1.5	100.0	1299.0	100.0	4656.0	99.9	14256.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-0.2682	Spain	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ESP	2020-05-31	235290.0	28678.0	5032.426	613.37	13245.0	2608.0	55.78	257.665	83.07	2.97	8.87	8.86	7.17	9.94	29.2	34272.36	0.893	45.5	19.436	93.105	46754783.0	17.66	B.1.5	100.0	1299.0	100.0	4656.0	99.9	14256.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-79.9616	Spain	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SWE	2020-01-31	1.0	0.0	0.099	0.0	1.0	0.0	0.0	0.099	0.0	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	B	100.0	1299.0	99.8	4649.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.3	1021.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9366.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Sweden	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SWE	2020-02-29	137.0	0.0	13.565	0.0	136.0	0.0	0.0	13.465	0.0	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	B.1.32, B, B.1.1	100.0	1299.0	99.925	4654.25	99.9714	14267.3214	100.0	3753.0	100.0	2284.0	99.8875	2228.375	100.0	601.0	100.0	1439.0	100.0	821.0	99.975	1031.8214	100.0	90.0	99.8607	6984.3214	100.0	4438.0	99.95	3985.75	100.0	2535.0	100.0	2222.0	99.9286	9378.8572	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8572	3010.0	0.0	Sweden	0.0	0.0	1.0	1.0	0.0	1.0	0.0
SWE	2020-03-31	7206.0	477.0	713.517	47.231	7069.0	477.0	47.23	767.328	32.4	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	B.1, B.1.5	99.9819	1298.6657	99.8921	4650.7076	99.9865	14267.4325	99.9985	3752.9308	99.9962	2283.9103	99.9961	2231.8731	100.0	601.0	99.969	1438.2627	100.0	821.0	100.0	1032.0	100.0	90.0	99.883	6983.8014	99.9994	4437.9822	99.9985	3987.9308	99.9931	2534.7498	99.9785	2221.5075	99.8618	9369.2776	99.7903	2069.6659	99.9833	549.8462	99.9836	1666.6627	99.9692	464.8077	99.9436	900.3558	100.0	340.0	99.9846	918.8462	99.9102	3012.2214	0.0	Sweden	0.0	1.0	1.0	1.0	0.0	0.0	0.0
SWE	2020-04-30	23918.0	2941.0	2368.29	291.209	16712.0	2464.0	403.755	1654.772	45.36	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	A, B.1, B.1.1	99.9893	1298.7857	99.8685	4649.4881	99.9851	14267.2024	100.0	3753.0	99.9786	2283.5714	99.9893	2231.6071	99.8929	600.1964	99.9643	1438.0	99.9786	820.6667	99.9375	1031.375	100.0	90.0	99.8976	6984.9821	99.9786	4436.5	99.9881	3987.3095	99.9714	2534.0952	99.9929	2221.8571	99.8542	9367.4524	99.7946	2069.4167	99.8298	548.5	99.9881	1666.7857	99.9619	464.7381	100.0	901.0	100.0	340.0	99.9393	918.1071	99.7137	3004.0714	416.5618	Sweden	0.0	1.0	1.0	1.0	0.0	0.0	1.0
SWE	2020-05-31	33188.0	3992.0	3286.178	395.276	9270.0	1051.0	165.556	917.887	47.35	2.22	11.02	11.037	4.79	133.982	20.6	46949.282	0.937	41.0	19.985	247.18	10099270.0	16.128	A, B.1, B.1.1	99.9893	1298.7857	99.8685	4649.4881	99.9851	14267.2024	100.0	3753.0	99.9786	2283.5714	99.9893	2231.6071	99.8929	600.1964	99.9643	1438.0	99.9786	820.6667	99.9375	1031.375	100.0	90.0	99.8976	6984.9821	99.9786	4436.5	99.9881	3987.3095	99.9714	2534.0952	99.9929	2221.8571	99.8542	9367.4524	99.7946	2069.4167	99.8298	548.5	99.9881	1666.7857	99.9619	464.7381	100.0	901.0	100.0	340.0	99.9393	918.1071	99.7137	3004.0714	-57.3458	Sweden	0.0	1.0	1.0	1.0	0.0	0.0	1.0
CHE	2020-02-29	209.0	1.0	24.149	0.116	209.0	1.0	0.116	11.462	23.41	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1	100.0	1299.0	100.0	4656.0	99.998	14268.84	100.0	3753.0	100.0	2284.0	99.95	2230.6	100.0	601.0	99.9833	1438.7	100.0	821.0	99.98	1031.7429	100.0	90.0	99.895	6984.8	100.0	4438.0	100.0	3988.0	99.9957	2534.8429	100.0	2222.0	99.898	9375.78	99.98	2073.45	100.0	550.0	99.9679	1666.3571	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7091	3003.1833	0.0	Switzerland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-03-31	21574.0	584.0	2492.773	67.478	21365.0	583.0	67.366	2360.369	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	99.9538	1298.0769	99.9795	4655.0256	99.9936	14268.3718	99.9949	3752.7436	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8974	6984.7692	99.9846	4437.3077	99.9795	3986.9744	99.9923	2534.6154	100.0	2222.0	99.8974	9375.7179	99.959	2073.2821	100.0	550.0	99.9487	1665.9744	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8321	3008.0	58200.0	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-04-30	29977.0	1504.0	3463.7	173.78	8403.0	920.0	106.301	970.929	79.49	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	99.9538	1298.0769	99.9795	4655.0256	99.9936	14268.3718	99.9949	3752.7436	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8974	6984.7692	99.9846	4437.3077	99.9795	3986.9744	99.9923	2534.6154	100.0	2222.0	99.8974	9375.7179	99.959	2073.2821	100.0	550.0	99.9487	1665.9744	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8321	3008.0	57.8045	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
CHE	2020-05-31	30642.0	1641.0	3540.538	189.61	665.0	137.0	15.83	76.837	71.55	4.53	12.35	12.183	5.59	9.974	23.3	57410.166	0.946	43.1	18.436	214.243	8654618.0	15.974	B.1.1, B.1	99.9538	1298.0769	99.9795	4655.0256	99.9936	14268.3718	99.9949	3752.7436	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8974	6984.7692	99.9846	4437.3077	99.9795	3986.9744	99.9923	2534.6154	100.0	2222.0	99.8974	9375.7179	99.959	2073.2821	100.0	550.0	99.9487	1665.9744	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8321	3008.0	-85.1087	Switzerland	0.0	1.0	1.0	1.0	0.0	0.0	0.0
THA	2020-01-31	25.0	0.0	0.358	0.0	25.0	0.0	0.0	0.358	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	A	100.0	1299.0	99.9778	4654.4444	99.9778	14266.8889	99.9778	3751.5556	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9889	6997.7778	99.9778	4437.0	100.0	3988.0	99.9833	2534.5	100.0	2222.0	99.9833	9384.1111	99.8444	2069.7222	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.8222	915.8889	100.0	3016.0	0.0	Thailand	0.0	0.0	0.0	0.0	0.0	0.0	1.0
THA	2020-02-29	50.0	1.0	0.716	0.014	25.0	1.0	0.014	0.357	0.0	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.1.1	100.0	1299.0	99.975	4654.875	99.9375	14262.625	100.0	3753.0	99.9625	2283.125	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.975	6995.5	100.0	4438.0	99.95	3985.75	99.775	2528.25	100.0	2222.0	99.9	9379.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	99.425	335.0	99.4	908.5	99.875	3010.75	0.0	Thailand	0.0	0.0	1.0	1.0	0.0	0.0	0.0
THA	2020-03-31	2258.0	26.0	32.35	0.372	2208.0	25.0	0.357	31.792	59.13	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.9226	4653.2077	99.95	14264.2692	100.0	3753.0	100.0	2284.0	99.9038	2229.141	100.0	601.0	100.0	1439.0	100.0	821.0	99.991	1031.8846	100.0	90.0	99.9474	6994.0641	100.0	4438.0	99.9974	3987.859	99.7762	2528.7692	100.0	2222.0	99.9246	9380.2462	99.9282	2072.4359	100.0	550.0	99.9744	1666.4872	100.0	465.0	99.3654	894.8846	99.2156	333.1795	99.6	912.0	99.74	3007.0436	2400.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-04-30	2989.0	55.0	42.822	0.788	731.0	29.0	0.415	10.471	81.625	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.9226	4653.2077	99.95	14264.2692	100.0	3753.0	100.0	2284.0	99.9038	2229.141	100.0	601.0	100.0	1439.0	100.0	821.0	99.991	1031.8846	100.0	90.0	99.9474	6994.0641	100.0	4438.0	99.9974	3987.859	99.7762	2528.7692	100.0	2222.0	99.9246	9380.2462	99.9282	2072.4359	100.0	550.0	99.9744	1666.4872	100.0	465.0	99.3654	894.8846	99.2156	333.1795	99.6	912.0	99.74	3007.0436	16.0	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THA	2020-05-31	3040.0	56.0	43.553	0.802	51.0	1.0	0.014	0.731	83.73	2.1	3.75	610.4127	7.04	109.861	21.85	16277.671	0.765	40.1	11.373	135.132	69799978.0	18.061	B.4	100.0	1299.0	99.9226	4653.2077	99.95	14264.2692	100.0	3753.0	100.0	2284.0	99.9038	2229.141	100.0	601.0	100.0	1439.0	100.0	821.0	99.991	1031.8846	100.0	90.0	99.9474	6994.0641	100.0	4438.0	99.9974	3987.859	99.7762	2528.7692	100.0	2222.0	99.9246	9380.2462	99.9282	2072.4359	100.0	550.0	99.9744	1666.4872	100.0	465.0	99.3654	894.8846	99.2156	333.1795	99.6	912.0	99.74	3007.0436	-96.5517	Thailand	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TUR	2020-03-31	30217.0	649.0	358.28	7.695	30217.0	649.0	7.697	358.282	69.71	2.81	4.22	4.172	12.13	171.285	25.95	25129.341	0.807	31.6	8.153	104.914	84339067.0	18.25	B.4	100.0	1299.0	99.9286	4651.7262	100.0	14269.0	99.9619	3750.9048	100.0	2284.0	99.9429	2230.2857	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.919	6987.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9298	9379.0119	99.7762	2070.0833	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8905	3010.7024	0.0	Turkey	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TUR	2020-04-30	131744.0	3584.0	1562.076	42.495	101527.0	2935.0	34.801	1203.798	80.42	2.81	4.22	4.172	12.13	171.285	25.95	25129.341	0.807	31.6	8.153	104.914	84339067.0	18.25	B.1.p9	100.0	1299.0	100.0	4656.0	99.95	14263.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.8	4425.0	100.0	3988.0	100.0	2535.0	99.85	2216.5	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	352.2342	Turkey	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TUR	2020-05-31	155686.0	4308.0	1845.954	51.08	23942.0	724.0	8.584	283.878	80.42	2.81	4.22	4.172	12.13	171.285	25.95	25129.341	0.807	31.6	8.153	104.914	84339067.0	18.25	B.1.p9	100.0	1299.0	100.0	4656.0	99.95	14263.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.8	4425.0	100.0	3988.0	100.0	2535.0	99.85	2216.5	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-75.3322	Turkey	0.0	1.0	0.0	1.0	0.0	0.0	0.0
UGA	2020-03-31	52.0	0.0	1.137	0.0	52.0	0.0	0.0	1.137	92.59	0.5	6.19	105.0881	2.5	213.333	9.65	1697.707	0.528	16.4	2.168	213.759	45741000.0	17.639	B.1.1.1, B.4	100.0	1299.0	99.9625	4653.5	100.0	14269.0	99.975	3751.625	99.8875	2281.375	99.9625	2230.875	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9625	6993.75	100.0	4438.0	99.975	3986.75	100.0	2535.0	100.0	2222.0	99.9375	9380.75	99.9	2072.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	98.775	904.25	99.6375	2998.75	0.0	Uganda	0.0	0.0	1.0	1.0	1.0	0.0	0.0
UGA	2020-04-30	98.0	0.0	2.142	0.0	46.0	0.0	0.0	1.008	92.59	0.5	6.19	105.0881	2.5	213.333	9.65	1697.707	0.528	16.4	2.168	213.759	45741000.0	17.639	B.1	100.0	1299.0	100.0	4656.0	99.9125	14261.375	100.0	3753.0	100.0	2284.0	99.925	2229.25	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6987.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8875	9375.125	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.575	912.75	99.95	3014.5	0.0	Uganda	0.0	0.0	0.0	1.0	0.0	0.0	0.0
UGA	2020-05-31	312.0	0.0	6.821	0.0	214.0	0.0	0.0	4.677	89.94	0.5	6.19	105.0881	2.5	213.333	9.65	1697.707	0.528	16.4	2.168	213.759	45741000.0	17.639	B.1	100.0	1299.0	100.0	4656.0	99.9125	14261.375	100.0	3753.0	100.0	2284.0	99.925	2229.25	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6987.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8875	9375.125	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.575	912.75	99.95	3014.5	0.0	Uganda	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GBR	2020-01-31	3.0	0.0	0.044	0.0	3.0	0.0	0.0	0.044	11.11	2.54	9.63	9.768	4.28	122.137	19.15	39753.244	0.92	40.8	18.517	272.898	67886004.0	18.033	B.1.1, B.2.2, B, B.1	100.0	1299.0	99.9456	4652.5003	99.9987	14268.8442	100.0	3753.0	100.0	2284.0	99.9631	2230.8943	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9228	6988.3281	99.9976	4437.9048	99.7256	3976.7662	99.9828	2534.3411	100.0	2222.0	99.8973	9374.3146	99.9509	2072.6486	99.9831	549.8831	99.9238	1665.4756	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8685	3010.395	0.0	United Kingdom	1.0	0.0	1.0	1.0	0.0	1.0	0.0
GBR	2020-02-29	163.0	1.0	2.401	0.015	160.0	1.0	0.015	2.357	11.11	2.54	9.63	9.768	4.28	122.137	19.15	39753.244	0.92	40.8	18.517	272.898	67886004.0	18.033	B.1.1, B.2.2, B, B.1	100.0	1299.0	99.9456	4652.5003	99.9987	14268.8442	100.0	3753.0	100.0	2284.0	99.9631	2230.8943	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9228	6988.3281	99.9976	4437.9048	99.7256	3976.7662	99.9828	2534.3411	100.0	2222.0	99.8973	9374.3146	99.9509	2072.6486	99.9831	549.8831	99.9238	1665.4756	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8685	3010.395	0.0	United Kingdom	1.0	0.0	1.0	1.0	0.0	1.0	0.0
GBR	2020-03-31	51608.0	6433.0	760.216	94.762	51445.0	6432.0	85.28	735.979	72.48	2.54	9.63	9.768	4.28	122.137	19.15	39753.244	0.92	40.8	18.517	272.898	67886004.0	18.033	B.1.1, B.1.1.2, B.1.1.10, B.1.44, B, B.1.5, B.1.1.p12, B.1.5.6, B.1.p11, B.2.1, B.1, B.1.1.1, B.16, B.1.13, B.1.67, B.2, B.3, B.1.1.9	99.9785	1298.7491	99.9157	4651.1305	99.9802	14267.0849	99.9959	3752.8227	99.978	2283.4695	99.9283	2229.8762	99.9979	600.9816	99.997	1438.9346	99.9963	820.9604	99.9962	1031.9659	99.9934	89.9932	99.9321	6989.7772	99.988	4437.4028	99.9891	3987.5183	99.9828	2534.4561	99.994	2221.8113	99.9287	9378.7405	99.8415	2069.9648	99.9888	549.9109	99.9716	1666.4218	99.9774	464.8489	99.9405	900.3735	99.9866	339.935	99.9201	918.0995	99.8091	3007.3216	643100.0	United Kingdom	1.0	1.0	1.0	1.0	0.0	1.0	0.0
GBR	2020-04-30	201201.0	30076.0	2963.807	443.037	149593.0	23643.0	437.626	2203.59	79.63	2.54	9.63	9.768	4.28	122.137	19.15	39753.244	0.92	40.8	18.517	272.898	67886004.0	18.033	B.1, B.1.5.5, B.1.1	99.9919	1298.8844	99.9676	4654.1319	99.9757	14266.14	99.9861	3752.274	99.9667	2283.357	99.9704	2231.1402	99.9965	600.9669	99.9936	1438.866	99.9645	820.6319	99.9929	1031.9374	100.0	90.0	99.8959	6985.0118	99.9863	4437.3182	99.9853	3987.2524	99.9911	2534.708	99.9879	2221.6414	99.8904	9374.965	99.89	2071.4928	99.9445	549.6007	99.9818	1666.5524	99.9854	464.8826	99.9427	900.3465	99.9679	339.8719	99.8847	917.8246	99.7516	3004.6324	267.584	United Kingdom	0.0	1.0	1.0	1.0	0.0	0.0	0.0
GBR	2020-05-31	254195.0	36393.0	3744.439	536.09	52994.0	6317.0	93.053	780.63	73.01	2.54	9.63	9.768	4.28	122.137	19.15	39753.244	0.92	40.8	18.517	272.898	67886004.0	18.033	B.1.5	100.0	1299.0	99.9733	4654.1333	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	99.9667	4436.4667	99.9867	3987.4	99.98	2534.3333	100.0	2222.0	99.8933	9375.0667	99.88	2071.3	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.8933	917.8	99.8067	3004.4667	-73.2817	United Kingdom	0.0	0.0	0.0	1.0	0.0	0.0	0.0
USA	2020-01-31	12.0	0.0	0.036	0.0	12.0	0.0	0.0	0.036	0.0	2.77	17.06	16.937	10.79	151.089	17.25	54225.445	0.92	38.3	15.413	356.08	331002647.0	19.618	A.3	99.2286	1285.8571	99.9619	4654.7143	99.9762	14266.4286	100.0	3753.0	100.0	2284.0	99.9786	2231.3571	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.9857	4437.3571	100.0	3988.0	99.9571	2532.5714	100.0	2222.0	99.9952	9385.4286	99.9714	2073.2143	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.3429	909.4286	99.9524	3013.9048	0.0	United States	0.0	0.0	0.0	0.0	0.0	1.0	0.0
